interaction_id,customer_id,interaction_date,channel,resolution_status,agent_id,interaction_duration_minutes,follow_up_required
INT_000254,CUST_0893,2025-08-26 21:17:07.703622,Chat,Escalated,AGENT_03,13.045833122348483,True
INT_000255,CUST_0670,2025-05-24 21:17:07.703622,Email,Pending,AGENT_11,1.9725330068035396,False
INT_000256,CUST_0039,2025-05-11 21:17:07.703622,Chat,Resolved,AGENT_10,3.0727126131828784,False
INT_000257,CUST_0084,2025-01-27 21:17:07.703622,Phone,Resolved,AGENT_13,15.042089753615285,False
INT_000258,CUST_0887,2025-06-21 21:17:07.703622,Chat,Resolved,AGENT_09,15.602571782727196,True
INT_000259,CUST_0633,2025-06-14 21:17:07.703622,Phone,Resolved,AGENT_17,4.054914219126646,False
INT_000260,CUST_0050,2025-05-18 21:17:07.703622,Phone,Resolved,AGENT_10,24.873906748677925,False
INT_000261,CUST_0970,2025-02-17 21:17:07.703622,Email,Resolved,AGENT_12,29.794413948178164,False
INT_000262,CUST_0977,2025-05-20 21:17:07.703622,Email,Resolved,AGENT_07,11.867931200753485,False
INT_000263,CUST_0590,2025-08-01 21:17:07.703622,Chat,Resolved,AGENT_02,4.814245390362624,False
INT_000264,CUST_0658,2024-11-28 21:17:07.703622,Chat,Resolved,AGENT_09,17.68608862979722,False
INT_000265,CUST_0700,2024-12-19 21:17:07.719245,Email,Resolved,AGENT_10,35.391267473968355,False
INT_000266,CUST_0036,2025-02-27 21:17:07.719245,Chat,Resolved,AGENT_09,5.859494894213712,False
INT_000267,CUST_0425,2025-04-04 21:17:07.719245,Chat,Escalated,AGENT_05,1.0874572993652052,False
INT_000268,CUST_0776,2025-03-01 21:17:07.719245,Chat,Resolved,AGENT_12,5.880840637262191,False
INT_000269,CUST_0838,2025-06-09 21:17:07.719245,Phone,Resolved,AGENT_17,80.9902778088015,False
INT_000270,CUST_0116,2025-01-26 21:17:07.719245,Chat,Resolved,AGENT_05,2.891087444110553,False
INT_000271,CUST_0311,2025-03-23 21:17:07.719245,Chat,Resolved,AGENT_16,0.018561676182873382,False
INT_000272,CUST_0648,2025-10-14 21:17:07.719245,Phone,Resolved,AGENT_19,2.480480179836042,False
INT_000273,CUST_0872,2025-02-11 21:17:07.719245,Chat,Escalated,AGENT_20,14.655972729325962,True
INT_000274,CUST_0743,2025-01-02 21:17:07.719245,Email,Escalated,AGENT_06,2.602877749771512,True
INT_000275,CUST_0804,2025-05-19 21:17:07.719245,Email,Resolved,AGENT_02,41.45926951338111,False
INT_000276,CUST_0843,2024-11-28 21:17:07.719245,Email,Resolved,AGENT_04,30.99333888063413,True
INT_000277,CUST_0406,2025-05-27 21:17:07.719245,Phone,Escalated,AGENT_10,10.431837627491332,False
INT_000278,CUST_0678,2025-07-27 21:17:07.719245,Chat,Resolved,AGENT_10,30.380743787334403,False
INT_000279,CUST_0848,2025-10-10 21:17:07.719245,Email,Resolved,AGENT_03,2.8587753504998634,False
INT_000280,CUST_0466,2025-03-25 21:17:07.719245,Phone,Resolved,AGENT_02,2.1325231314983917,False
INT_000281,CUST_0164,2025-07-14 21:17:07.719245,Chat,Resolved,AGENT_14,2.8826446268186894,False
INT_000282,CUST_0937,2025-09-22 21:17:07.719245,Chat,Resolved,AGENT_02,10.58156261791519,False
INT_000283,CUST_0173,2025-10-05 21:17:07.719245,Phone,Resolved,AGENT_13,41.33872922941255,False
INT_000284,CUST_0989,2024-12-05 21:17:07.719245,Phone,Resolved,AGENT_11,14.497504267586457,False
INT_000285,CUST_0467,2025-01-03 21:17:07.719245,Email,Resolved,AGENT_10,3.569201529165895,False
INT_000286,CUST_0690,2025-02-06 21:17:07.719245,Chat,Resolved,AGENT_19,2.8069621951508927,True
INT_000287,CUST_0156,2025-04-10 21:17:07.719245,Email,Resolved,AGENT_16,0.9647469569929064,False
INT_000288,CUST_0615,2025-09-07 21:17:07.719245,Phone,Resolved,AGENT_20,2.862915439779863,False
INT_000289,CUST_0422,2025-02-28 21:17:07.719245,Chat,Resolved,AGENT_03,6.877277750744029,False
INT_000290,CUST_0526,2025-03-02 21:17:07.719245,Email,Pending,AGENT_02,2.154656454378585,False
INT_000291,CUST_0742,2025-07-30 21:17:07.719245,Chat,Resolved,AGENT_07,14.472299051125452,False
INT_000292,CUST_0986,2025-02-17 21:17:07.719245,Chat,Resolved,AGENT_05,48.1252132528685,False
INT_000293,CUST_0995,2025-04-12 21:17:07.719245,Chat,Resolved,AGENT_04,29.999520684432255,False
INT_000294,CUST_0594,2025-02-27 21:17:07.719245,Phone,Resolved,AGENT_06,7.473422626234469,False
INT_000295,CUST_0625,2025-07-04 21:17:07.719245,Email,Resolved,AGENT_09,17.477759020215306,False
INT_000296,CUST_0029,2025-07-12 21:17:07.719245,Phone,Resolved,AGENT_08,9.283889022589195,False
INT_000297,CUST_0802,2025-01-26 21:17:07.719245,Phone,Resolved,AGENT_15,33.02629590924015,False
INT_000298,CUST_0173,2025-08-09 21:17:07.719245,Chat,Resolved,AGENT_05,0.7351882546381108,True
INT_000299,CUST_0087,2025-09-04 21:17:07.719245,Chat,Escalated,AGENT_03,0.18273570014693957,False
INT_000300,CUST_0277,2025-02-27 21:17:07.719245,Email,Resolved,AGENT_11,52.978113872231155,False
INT_000301,CUST_0499,2025-09-19 21:17:07.719245,Email,Resolved,AGENT_05,16.19550615050269,False
INT_000302,CUST_0320,2025-06-01 21:17:07.719245,Email,Resolved,AGENT_17,5.25282847955438,False
INT_000303,CUST_0921,2024-11-22 21:17:07.719245,Email,Resolved,AGENT_17,4.423893415193997,False
INT_000304,CUST_0617,2025-05-01 21:17:07.719245,Phone,Resolved,AGENT_18,5.833888398833077,True
INT_000305,CUST_0859,2025-02-01 21:17:07.719245,Chat,Resolved,AGENT_16,25.05134300765815,False
INT_000306,CUST_0523,2025-10-07 21:17:07.719245,Email,Escalated,AGENT_09,6.982216641190195,False
INT_000307,CUST_0124,2025-06-25 21:17:07.719245,Phone,Resolved,AGENT_12,3.2997997784079716,False
INT_000308,CUST_0888,2025-06-17 21:17:07.719245,Phone,Escalated,AGENT_17,4.484818553601979,False
INT_000309,CUST_0149,2025-05-21 21:17:07.719245,Phone,Resolved,AGENT_14,22.47163130798389,False
INT_000310,CUST_0203,2025-02-03 21:17:07.719245,Chat,Pending,AGENT_13,2.7015270172613235,True
INT_000311,CUST_0463,2025-01-07 21:17:07.719245,Phone,Resolved,AGENT_12,19.796454279707646,False
INT_000312,CUST_0701,2024-10-29 21:17:07.719245,Chat,Resolved,AGENT_19,2.465504333421604,True
INT_000313,CUST_0108,2025-01-09 21:17:07.719245,Chat,Resolved,AGENT_10,12.248117396177022,False
INT_000314,CUST_0876,2025-01-29 21:17:07.719245,Phone,Resolved,AGENT_03,7.69978885082129,False
INT_000315,CUST_0491,2025-10-07 21:17:07.719245,Chat,Escalated,AGENT_02,6.58652055784486,False
INT_000316,CUST_0500,2025-07-23 21:17:07.719245,Phone,Escalated,AGENT_12,20.54060192029566,False
INT_000317,CUST_0418,2025-09-27 21:17:07.719245,Email,Resolved,AGENT_06,31.391034182649584,False
INT_000318,CUST_0132,2025-06-28 21:17:07.719245,Chat,Resolved,AGENT_03,2.2244186401431887,False
INT_000319,CUST_0822,2024-10-23 21:17:07.719245,Email,Resolved,AGENT_04,3.0009166847366653,False
INT_000320,CUST_0273,2025-06-20 21:17:07.719245,Phone,Resolved,AGENT_03,1.0057826776602279,False
INT_000321,CUST_0055,2025-02-05 21:17:07.719245,Chat,Resolved,AGENT_19,4.71697779189374,False
INT_000322,CUST_0817,2024-12-02 21:17:07.719245,Email,Resolved,AGENT_13,20.55189902725576,False
INT_000323,CUST_0117,2024-10-26 21:17:07.719245,Chat,Resolved,AGENT_04,1.958068290169008,False
INT_000324,CUST_0481,2025-05-24 21:17:07.719245,Email,Resolved,AGENT_15,96.08209320951215,False
INT_000325,CUST_0813,2025-05-09 21:17:07.719245,Chat,Resolved,AGENT_16,2.94483102683809,False
INT_000326,CUST_0559,2025-07-31 21:17:07.719245,Chat,Resolved,AGENT_16,3.402311451717686,False
INT_000327,CUST_0138,2025-08-28 21:17:07.719245,Email,Resolved,AGENT_13,17.943573278540363,False
INT_000328,CUST_0563,2025-02-14 21:17:07.719245,Email,Escalated,AGENT_19,7.096064885638671,False
INT_000329,CUST_0980,2025-08-29 21:17:07.719245,Chat,Escalated,AGENT_04,2.1490508534685397,True
INT_000330,CUST_0743,2024-12-26 21:17:07.719245,Chat,Resolved,AGENT_04,21.75532048451078,True
INT_000331,CUST_0828,2024-10-18 21:17:07.719245,Email,Resolved,AGENT_04,0.20239878435610006,False
INT_000332,CUST_0618,2024-11-09 21:17:07.719245,Email,Resolved,AGENT_14,4.3061578284541,False
INT_000333,CUST_0182,2025-07-03 21:17:07.719245,Phone,Resolved,AGENT_09,10.028902381556051,True
INT_000334,CUST_0596,2024-11-13 21:17:07.719245,Phone,Resolved,AGENT_04,5.679197282037228,False
INT_000335,CUST_0070,2025-06-12 21:17:07.719245,Email,Resolved,AGENT_11,49.61332469202551,False
INT_000336,CUST_0199,2025-05-16 21:17:07.719245,Chat,Resolved,AGENT_05,59.68614268262524,False
INT_000337,CUST_0131,2025-07-22 21:17:07.719245,Email,Resolved,AGENT_19,5.537693673886391,False
INT_000338,CUST_0908,2025-05-09 21:17:07.719245,Email,Resolved,AGENT_10,1.395555524297153,False
INT_000339,CUST_0289,2025-07-28 21:17:07.719245,Phone,Resolved,AGENT_11,1.0510003907927445,False
INT_000340,CUST_0529,2025-07-11 21:17:07.719245,Email,Resolved,AGENT_01,8.395788757287306,True
INT_000341,CUST_0022,2025-06-27 21:17:07.719245,Email,Resolved,AGENT_16,7.959445076352661,False
INT_000342,CUST_0086,2025-08-02 21:17:07.719245,Email,Resolved,AGENT_10,57.292900330703354,False
INT_000343,CUST_0561,2025-09-15 21:17:07.719245,Email,Resolved,AGENT_04,21.205076217247743,False
INT_000344,CUST_0376,2025-02-27 21:17:07.719245,Phone,Escalated,AGENT_14,4.092812496103812,False
INT_000345,CUST_0058,2025-01-06 21:17:07.719245,Chat,Resolved,AGENT_03,35.989778244805215,False
INT_000346,CUST_0227,2025-01-28 21:17:07.719245,Email,Resolved,AGENT_18,1.4709410067063629,False
INT_000347,CUST_0779,2025-01-22 21:17:07.719245,Chat,Resolved,AGENT_09,12.926802614094672,False
INT_000348,CUST_0567,2025-08-31 21:17:07.719245,Email,Escalated,AGENT_18,2.5788241738397755,False
INT_000349,CUST_0268,2025-01-27 21:17:07.719245,Chat,Resolved,AGENT_18,2.774250844308564,False
INT_000350,CUST_0220,2025-06-10 21:17:07.719245,Email,Resolved,AGENT_16,2.474964393754557,False
INT_000351,CUST_0966,2025-02-13 21:17:07.719245,Phone,Resolved,AGENT_11,10.554229921227542,False
INT_000352,CUST_0575,2025-06-30 21:17:07.719245,Phone,Resolved,AGENT_13,5.851508210962972,False
INT_000353,CUST_0506,2025-03-08 21:17:07.719245,Chat,Resolved,AGENT_05,12.306381625708134,False
INT_000354,CUST_0793,2025-05-16 21:17:07.719245,Email,Resolved,AGENT_09,25.644138219165068,False
INT_000355,CUST_0211,2025-08-18 21:17:07.719245,Email,Resolved,AGENT_15,15.818984964454648,False
INT_000356,CUST_0728,2025-03-05 21:17:07.719245,Phone,Escalated,AGENT_16,18.672652226029253,False
INT_000357,CUST_0190,2025-05-07 21:17:07.719245,Email,Resolved,AGENT_15,3.18417472127702,False
INT_000358,CUST_0279,2025-04-24 21:17:07.719245,Chat,Resolved,AGENT_12,9.559647660658891,False
INT_000359,CUST_0931,2025-01-01 21:17:07.719245,Email,Resolved,AGENT_02,5.673285880849039,True
INT_000360,CUST_0047,2025-03-30 21:17:07.719245,Chat,Pending,AGENT_03,17.76993552644458,False
INT_000361,CUST_0806,2025-05-27 21:17:07.719245,Email,Resolved,AGENT_14,21.359864487747096,False
INT_000362,CUST_0401,2025-09-08 21:17:07.719245,Phone,Resolved,AGENT_15,4.522392199459053,False
INT_000363,CUST_0251,2025-03-12 21:17:07.719245,Chat,Resolved,AGENT_14,9.252747372044933,False
INT_000364,CUST_0840,2025-04-10 21:17:07.719245,Email,Pending,AGENT_14,9.782095865957972,True
INT_000365,CUST_0424,2024-11-07 21:17:07.719245,Email,Pending,AGENT_16,18.44902005561106,False
INT_000366,CUST_0899,2025-01-15 21:17:07.719245,Phone,Resolved,AGENT_07,14.566926764810626,False
INT_000367,CUST_0636,2025-06-18 21:17:07.719245,Email,Escalated,AGENT_14,3.697011436781914,True
INT_000368,CUST_0676,2025-01-04 21:17:07.719245,Email,Resolved,AGENT_20,5.3772614225579165,False
INT_000369,CUST_0739,2024-11-17 21:17:07.719245,Chat,Resolved,AGENT_04,31.46279440945128,False
INT_000370,CUST_0637,2025-06-29 21:17:07.719245,Email,Pending,AGENT_16,4.106888100514784,False
INT_000371,CUST_0670,2025-01-22 21:17:07.719245,Chat,Pending,AGENT_18,12.776846104100255,False
INT_000372,CUST_0304,2025-01-14 21:17:07.719245,Email,Resolved,AGENT_09,36.057115961765085,False
INT_000373,CUST_0977,2025-03-15 21:17:07.719245,Phone,Resolved,AGENT_15,1.286752101043943,False
INT_000374,CUST_0174,2025-08-31 21:17:07.719245,Email,Resolved,AGENT_20,8.78808785882916,False
INT_000375,CUST_0819,2025-09-09 21:17:07.719245,Chat,Resolved,AGENT_04,16.92492844400032,True
INT_000376,CUST_0772,2025-08-02 21:17:07.719245,Chat,Resolved,AGENT_02,4.752930750718065,False
INT_000377,CUST_0361,2025-02-02 21:17:07.719245,Email,Resolved,AGENT_18,6.737801410642358,False
INT_000378,CUST_0730,2025-01-07 21:17:07.719245,Email,Resolved,AGENT_01,8.980250427485215,False
INT_000379,CUST_0867,2025-05-28 21:17:07.719245,Chat,Resolved,AGENT_17,10.902812839866309,True
INT_000380,CUST_0302,2025-04-10 21:17:07.719245,Phone,Escalated,AGENT_01,6.206859651075463,False
INT_000381,CUST_0945,2025-04-08 21:17:07.719245,Chat,Resolved,AGENT_09,7.5879453986200245,True
INT_000382,CUST_0553,2025-09-30 21:17:07.719245,Email,Resolved,AGENT_07,12.827213230282162,True
INT_000383,CUST_0704,2025-01-23 21:17:07.719245,Email,Resolved,AGENT_14,2.7085173403557197,False
INT_000384,CUST_0019,2024-11-19 21:17:07.719245,Phone,Resolved,AGENT_13,14.043775014476289,False
INT_000385,CUST_0301,2025-07-19 21:17:07.719245,Phone,Escalated,AGENT_08,29.803537377305204,True
INT_000386,CUST_0670,2025-03-16 21:17:07.719245,Email,Escalated,AGENT_18,1.8238329218521951,False
INT_000387,CUST_0639,2025-07-27 21:17:07.719245,Email,Resolved,AGENT_08,20.86526534592111,True
INT_000388,CUST_0378,2025-02-16 21:17:07.719245,Email,Escalated,AGENT_09,15.59595923767871,False
INT_000389,CUST_0973,2025-01-24 21:17:07.719245,Chat,Resolved,AGENT_09,14.22343565839265,False
INT_000390,CUST_0084,2025-05-15 21:17:07.719245,Chat,Resolved,AGENT_03,11.452497688392704,True
INT_000391,CUST_0081,2025-01-22 21:17:07.719245,Email,Resolved,AGENT_13,7.646611362176309,False
INT_000392,CUST_0574,2025-08-29 21:17:07.719245,Email,Resolved,AGENT_06,28.023553492460522,False
INT_000393,CUST_0658,2025-07-10 21:17:07.719245,Email,Resolved,AGENT_06,23.33740223775476,False
INT_000394,CUST_0866,2025-01-02 21:17:07.719245,Phone,Escalated,AGENT_15,21.366239185008837,True
INT_000395,CUST_0075,2025-08-30 21:17:07.719245,Email,Resolved,AGENT_04,7.487760396908003,False
INT_000396,CUST_0290,2025-05-14 21:17:07.719245,Chat,Resolved,AGENT_01,6.366908642609101,True
INT_000397,CUST_0669,2025-03-29 21:17:07.719245,Chat,Resolved,AGENT_11,7.313339685620521,False
INT_000398,CUST_0395,2024-12-16 21:17:07.719245,Email,Escalated,AGENT_08,6.802360298383376,False
INT_000399,CUST_0204,2024-11-30 21:17:07.719245,Email,Resolved,AGENT_18,9.97101123403381,True
INT_000400,CUST_0443,2025-08-11 21:17:07.719245,Phone,Resolved,AGENT_14,0.471675670887548,False
INT_000401,CUST_0234,2025-08-27 21:17:07.719245,Email,Resolved,AGENT_15,10.03710098525859,True
INT_000402,CUST_0122,2025-06-14 21:17:07.719245,Email,Resolved,AGENT_03,32.89300703352162,False
INT_000403,CUST_0201,2025-01-05 21:17:07.719245,Email,Pending,AGENT_20,0.47139478558945536,False
INT_000404,CUST_0278,2025-08-10 21:17:07.719245,Phone,Resolved,AGENT_13,11.703626821342691,False
INT_000405,CUST_0379,2024-11-08 21:17:07.719245,Chat,Resolved,AGENT_13,3.2466874066518283,True
INT_000406,CUST_0942,2025-09-26 21:17:07.719245,Phone,Resolved,AGENT_19,2.7092021538662694,False
INT_000407,CUST_0637,2025-06-28 21:17:07.719245,Phone,Resolved,AGENT_17,19.896509656914784,False
INT_000408,CUST_0214,2025-02-10 21:17:07.719245,Chat,Resolved,AGENT_07,7.5413178253529525,True
INT_000409,CUST_0657,2025-07-08 21:17:07.719245,Chat,Resolved,AGENT_02,19.209743002856925,False
INT_000410,CUST_0140,2025-02-13 21:17:07.719245,Email,Resolved,AGENT_05,23.71353400761253,False
INT_000411,CUST_0558,2025-10-05 21:17:07.734869,Phone,Escalated,AGENT_16,1.4753170760823457,False
INT_000412,CUST_0582,2025-04-17 21:17:07.734869,Email,Resolved,AGENT_01,12.407438606602366,False
INT_000413,CUST_0923,2025-03-28 21:17:07.734869,Phone,Resolved,AGENT_17,30.101472268697204,False
INT_000414,CUST_0082,2025-07-17 21:17:07.734869,Phone,Resolved,AGENT_04,24.644093858776245,False
INT_000415,CUST_0511,2024-11-22 21:17:07.734869,Email,Resolved,AGENT_17,28.156707165488896,False
INT_000416,CUST_0147,2025-08-15 21:17:07.734869,Phone,Resolved,AGENT_13,53.38516869655242,False
INT_000417,CUST_0720,2025-06-25 21:17:07.734869,Chat,Resolved,AGENT_11,30.84154095757897,False
INT_000418,CUST_0320,2025-06-13 21:17:07.734869,Chat,Escalated,AGENT_09,4.90174723764948,False
INT_000419,CUST_0057,2025-03-09 21:17:07.734869,Email,Pending,AGENT_08,78.45607254428765,True
INT_000420,CUST_0542,2025-06-04 21:17:07.734869,Email,Resolved,AGENT_05,20.23359905322141,True
INT_000421,CUST_0744,2025-06-03 21:17:07.734869,Chat,Resolved,AGENT_01,28.054390120182074,False
INT_000422,CUST_0104,2025-09-24 21:17:07.734869,Chat,Resolved,AGENT_04,7.841107095759466,True
INT_000423,CUST_0355,2025-08-06 21:17:07.734869,Email,Escalated,AGENT_13,17.947823313206303,True
INT_000424,CUST_0083,2025-06-16 21:17:07.734869,Phone,Resolved,AGENT_17,10.415947451570904,False
INT_000425,CUST_0656,2024-10-24 21:17:07.734869,Email,Resolved,AGENT_13,16.48763565604701,False
INT_000426,CUST_0290,2024-12-26 21:17:07.734869,Chat,Resolved,AGENT_07,9.706468289842864,False
INT_000427,CUST_0233,2025-05-12 21:17:07.734869,Phone,Resolved,AGENT_19,15.654084277132258,True
INT_000428,CUST_0337,2025-04-17 21:17:07.734869,Chat,Resolved,AGENT_10,25.841786266845762,False
INT_000429,CUST_0660,2025-05-10 21:17:07.734869,Chat,Resolved,AGENT_14,25.934710709725785,False
INT_000430,CUST_0022,2025-09-17 21:17:07.734869,Chat,Resolved,AGENT_08,4.749649036629098,False
INT_000431,CUST_0974,2024-12-31 21:17:07.734869,Email,Resolved,AGENT_11,4.752483549630008,False
INT_000432,CUST_0441,2025-02-18 21:17:07.734869,Chat,Resolved,AGENT_06,33.91110286070435,False
INT_000433,CUST_0776,2024-11-26 21:17:07.734869,Phone,Resolved,AGENT_11,26.29223517947549,True
INT_000434,CUST_0137,2025-05-08 21:17:07.734869,Email,Resolved,AGENT_15,42.966302039039114,False
INT_000435,CUST_0198,2025-06-27 21:17:07.734869,Phone,Resolved,AGENT_17,17.424204669899826,False
INT_000436,CUST_0929,2024-12-05 21:17:07.734869,Chat,Resolved,AGENT_10,2.2469300274730815,False
INT_000437,CUST_0235,2025-10-04 21:17:07.734869,Email,Resolved,AGENT_11,45.169606325653184,False
INT_000438,CUST_0606,2025-03-30 21:17:07.734869,Email,Resolved,AGENT_12,113.03369475519507,True
INT_000439,CUST_0502,2024-12-17 21:17:07.734869,Email,Escalated,AGENT_03,9.179027955749984,False
INT_000440,CUST_0974,2025-03-04 21:17:07.734869,Email,Resolved,AGENT_09,3.087347533710115,False
INT_000441,CUST_0100,2025-09-16 21:17:07.734869,Chat,Resolved,AGENT_06,9.587892866411147,False
INT_000442,CUST_0993,2025-07-09 21:17:07.734869,Chat,Resolved,AGENT_02,7.531317491500602,False
INT_000443,CUST_0804,2025-01-16 21:17:07.734869,Chat,Pending,AGENT_12,7.541148308720512,False
INT_000444,CUST_0438,2025-08-13 21:17:07.734869,Phone,Resolved,AGENT_03,16.48818675572839,False
INT_000445,CUST_0054,2025-06-01 21:17:07.734869,Chat,Resolved,AGENT_10,0.2220360854166256,False
INT_000446,CUST_0792,2025-02-01 21:17:07.734869,Email,Resolved,AGENT_10,0.47889117279192633,False
INT_000447,CUST_0614,2025-09-30 21:17:07.734869,Phone,Resolved,AGENT_11,31.51267695271737,True
INT_000448,CUST_0858,2025-03-01 21:17:07.734869,Chat,Resolved,AGENT_16,22.2368913973452,False
INT_000449,CUST_0698,2025-01-07 21:17:07.734869,Chat,Resolved,AGENT_15,24.688069620989193,True
INT_000450,CUST_0134,2025-03-07 21:17:07.734869,Email,Resolved,AGENT_07,6.417860146400124,False
INT_000451,CUST_0528,2025-03-23 21:17:07.734869,Email,Resolved,AGENT_07,31.711130194843378,False
INT_000452,CUST_0160,2024-11-20 21:17:07.734869,Phone,Resolved,AGENT_08,3.480776393456044,True
INT_000453,CUST_0616,2025-04-05 21:17:07.734869,Chat,Escalated,AGENT_02,9.926968268390505,False
INT_000454,CUST_0471,2025-03-13 21:17:07.734869,Chat,Pending,AGENT_05,11.348889858503664,False
INT_000455,CUST_0331,2025-05-27 21:17:07.734869,Chat,Resolved,AGENT_17,3.830764940978866,True
INT_000456,CUST_0362,2025-09-21 21:17:07.734869,Phone,Resolved,AGENT_19,2.3842802350173775,False
INT_000457,CUST_0360,2025-08-10 21:17:07.734869,Email,Resolved,AGENT_11,24.89993432151023,False
INT_000458,CUST_0102,2025-03-15 21:17:07.734869,Chat,Resolved,AGENT_09,17.567732011691984,False
INT_000459,CUST_0882,2025-10-12 21:17:07.734869,Chat,Resolved,AGENT_01,47.527775149728335,False
INT_000460,CUST_0015,2025-03-07 21:17:07.734869,Chat,Resolved,AGENT_05,14.549668743298453,False
INT_000461,CUST_0446,2025-03-21 21:17:07.734869,Chat,Resolved,AGENT_03,2.718328461377905,False
INT_000462,CUST_0428,2025-02-24 21:17:07.734869,Chat,Resolved,AGENT_11,23.635904048516135,False
INT_000463,CUST_0668,2025-08-08 21:17:07.734869,Email,Resolved,AGENT_16,7.8301710295149425,False
INT_000464,CUST_0446,2024-11-19 21:17:07.734869,Email,Resolved,AGENT_19,2.9055092857592517,False
INT_000465,CUST_0978,2025-05-16 21:17:07.734869,Email,Escalated,AGENT_02,17.975386720490917,False
INT_000466,CUST_0848,2025-02-12 21:17:07.734869,Email,Escalated,AGENT_04,4.262131499696938,False
INT_000467,CUST_0039,2025-07-28 21:17:07.734869,Email,Resolved,AGENT_12,0.18265433831550498,True
INT_000468,CUST_0613,2025-05-14 21:17:07.734869,Email,Resolved,AGENT_10,5.8218205281983355,False
